marca,model,pret,an,km,combustibil,cutie,caroserie,capacitate_cc,putere_cp,pret_per_cp,pret_per_cc,km_per_year
Skoda,RAPID,0.08835143139190522,2017,0.6249990624976562,Diesel,Manuala,Masina mica,0.2911111111111111,0.25460122699386506,0.01599744768773504,0.1241906507102102,0.07199434777107652
BMW,Seria,0.08377143644252623,2013,0.579998949997375,Diesel,Automata,Combi,0.6094444444444445,0.4171779141104295,0.009584196101063557,0.08392888365481672,0.04625354491960541
Volvo,V60,0.18352120112950251,2025,0.46999867499668746,Diesel,Manuala,Combi,0.595,0.4386503067484663,0.02002387177065028,0.18630779006118964,0.48725862509782153
Audi,A4,0.3333180284212218,2019,0.15997289993224983,Diesel,Automata,Sedan,0.5944444444444446,0.5613496932515337,0.028751626620410357,0.3385601578749104,0.023692620471041065
Dacia,Duster,0.24091462154778576,2022,0.13540783851959629,Benzina,Manuala,SUV,0.24111111111111116,0.4386503067484663,0.026286320308552432,0.3615207371151849,0.035095438535186686
Volkswagen,Golf,0.052664202575816714,2009,0.6499991249978125,Benzina,Manuala,Compacta,0.2761111111111111,0.35276073619631904,0.007054188106007651,0.07545925641361699,0.039639172373586
Volkswagen,Passat,0.04703964737482495,2025,0.7224593061482654,Diesel,Manuala,Combi,0.5944444444444446,0.3159509202453988,0.006982294481241393,0.04776988493440407,0.7489891591020351
Volkswagen,Touran,0.06758649188457035,2025,0.5874989687474219,Diesel,Automata,Monovolum,0.5944444444444446,0.4079754601226994,0.007896928871438901,0.06864055809252381,0.6090733194870123
Volvo,XC,0.4860993135746918,2025,0.013747534368835922,Benzina,Automata,SUV,0.595,0.5828220858895706,0.040448499763210494,0.4934986252165853,0.014254758586601938
Volkswagen,Golf,0.060814068275212935,2009,0.6974992437481093,Diesel,Manuala,Compacta,0.5944444444444446,0.3159509202453988,0.009026899301183503,0.06176139766610445,0.04253589226519379
Mercedes-Benz,GLA,0.5338276819945362,1910,0.06624766561916405,Diesel,Automata,SUV,0.5844444444444445,0.4386503067484663,0.05824735266658987,0.5472344358037298,0.0013465681924198533
Ford,Fiesta,0.14805206731100348,2025,0.16545291363228407,Benzina,Automata,Masina de oras,0.05611111111111111,0.3619631901840491,0.019359455801962373,0.29620790203572156,0.17153048805308865
Renault,Kadjar,0.12612778071121927,2025,0.4939662349155873,Diesel,Manuala,SUV,0.38888888888888895,0.37730061349693256,0.01586292886424567,0.1577662782750489,0.5121062309512081
Renault,Altul,0.05735898436603228,2013,0.5524988812472031,Diesel,Manuala,Monovolum,0.3127777777777778,0.3159509202453988,0.008514044258848025,0.078472989786313,0.044060481681829466
Ford,Kuga,0.22323744805895454,2025,0.3699984249960625,Diesel,Automata,SUV,0.6100000000000001,0.34662576687116564,0.030397384872706514,0.2235640193914117,0.3835865447665953
Dacia,Duster,0.14908514887853258,2021,0.47499868749671875,Diesel,Manuala,SUV,0.3127777777777778,0.33128834355828224,0.0211754064888697,0.20396867956191778,0.09848832385572323
Volkswagen,Caddy,0.06310980509194426,2013,0.9499998749996875,Diesel,Manuala,Monovolum,0.38888888888888895,0.2914110429447853,0.010095519619696935,0.07893770689151751,0.07576021393695441
BMW,X1,0.23988153998025666,2025,0.24749811874529687,Hibrid Plug-In,Automata,SUV,0.3338888888888889,0.6533742331288344,0.01788222771817259,0.31987388950173906,0.2565882463608432
Volkswagen,Touran,0.14575633049427214,2025,0.6224990562476406,Diesel,Automata,Monovolum,0.5944444444444446,0.4386503067484663,0.01590318063271066,0.14804239284492351,0.6453585476029414
Volkswagen,Golf,0.10097798388392755,2015,0.5274988187470468,Diesel,Automata,Monovolum,0.38888888888888895,0.3159509202453988,0.014988626188664703,0.12630664259174887,0.04971532242716908
Renault,Koleos,0.20429761932092105,2025,0.24824812062030155,Diesel,Automata,SUV,0.6094444444444445,0.5613496932515337,0.01762191127332234,0.2046980625334584,0.2573657869633274
Ford,Mondeo,0.1945407378498129,2025,0.23556308890772226,Diesel,Automata,Sedan,0.6105555555555555,0.4386503067484663,0.021226261889927493,0.19472630022472584,0.24421498357331134
Renault,Arkana,0.21451364815537546,2025,0.17826294565736414,Hibrid,Automata,SUV,0.38888888888888895,0.4233128834355828,0.024207273180935192,0.2683272982483079,0.1848108815435187
BMW,Seria,0.05735898436603228,2008,0.8724996812492031,Diesel,Automata,Sedan,0.6094444444444445,0.5214723926380368,0.005308025409795259,0.05746318074055439,0.05025200870161104
Audi,A5,0.1342776464106155,2022,0.6674991687479218,Diesel,Manuala,Compacta,0.5944444444444446,0.3957055214723927,0.016148193217843186,0.13638279890183985,0.17300263159379206
Skoda,Octavia,0.14564154365343557,2021,0.4331860829652074,Benzina,Manuala,Sedan,0.05611111111111111,0.3159509202453988,0.02161825731732699,0.2913853521150803,0.08981874613802443
Dacia,Duster,0.12049174682614384,2018,0.4399985999965,Benzina,Manuala,SUV,0.16722222222222227,0.3619631901840491,0.015755555833922748,0.2008658905962787,0.05701949172323274
Renault,Grand,0.14575633049427214,2025,0.5574988937472344,Diesel,Automata,Monovolum,0.38888888888888895,0.37730061349693256,0.01833167212679791,0.18231943985352592,0.5779716953876444
Renault,Captur,0.19510319336991208,2021,0.2224980562451406,Hibrid Plug-In,Automata,SUV,0.38888888888888895,0.46932515337423314,0.019965207019812616,0.24404694957625844,0.046133923288454
Audi,A3,0.2582474345141073,2023,0.06249765624414061,Benzina,Manuala,Compacta,0.33333333333333337,0.4355828220858896,0.02836545322313595,0.3445943245576917,0.021598197610063798
Mercedes-Benz,CLA,0.2980784682843959,2025,0.47349868374670934,Benzina,Automata,Sedan,0.24111111111111116,0.4785276073619632,0.029945346795130848,0.44730181539008584,0.4908871479094144
Mercedes-Benz,C,0.18764204871553525,2015,0.4499986249965625,Diesel,Automata,Sedan,0.6916666666666667,0.5,0.018078550168743882,0.17502467330395793,0.04241115313110542
Volkswagen,Passat,0.09753437865883055,1968,0.619999049997625,Diesel,Automata,Combi,0.5944444444444446,0.4079754601226994,0.011396429528947264,0.09906043869002906,0.012603120051913287
Volkswagen,Tiguan,0.19499988521315917,2025,0.26059815149537874,Benzina,Manuala,SUV,0.2761111111111111,0.4386503067484663,0.02127636147823071,0.2794073963719205,0.27016928888423386
Audi,A4,0.034413094882802635,2022,0.899999749999375,Diesel,Manuala,Combi,0.8877777777777778,0.4785276073619632,0.003456182307011964,0.02754615950686443,0.23326202828631729
Mercedes-Benz,GLC,0.9027755458114283,2028,0.02105005262513156,Hibrid Plug-In,Automata,SUV,0.6116666666666666,0.9386503067484663,0.04736839459701669,0.9027744284496433,0.021825412252789732
Volkswagen,Jetta,0.09743107050207764,2013,0.5499988749971875,Hibrid,Automata,Sedan,0.2783333333333333,0.4386503067484663,0.010630198963797048,0.13920509718246324,0.04386111229657711
BMW,Seria,0.18352120112950251,2020,0.44899862249655625,Diesel,Automata,Compacta,0.38888888888888895,0.3343558282208589,0.025843773945207347,0.22955914838755478,0.07758112098892594
Volkswagen,Golf,0.12612778071121927,2025,0.42749856874642184,Diesel,Automata,Combi,0.38888888888888895,0.3159509202453988,0.018721733822409003,0.1577662782750489,0.44319799095705037
BMW,Seria,0.13312977800224982,2025,0.6552491381228454,Diesel,Automata,Combi,0.6094444444444445,0.647239263803681,0.0100141913546487,0.13338673786226046,0.6793111539114179
BMW,Seria,0.037845221423815974,2003,0.5599988999972499,Diesel,Manuala,Compacta,0.6094444444444445,0.4386503067484663,0.00412852489174703,0.03791007558877431,0.02524174536083515
Audi,Q5,0.4360522509699488,2022,0.18749796874492186,Hibrid Plug-In,Automata,SUV,0.6033333333333333,0.8957055214723927,0.023946210288566076,0.4393420826342836,0.04859613519632062
Renault,Clio,0.07791730755986133,2019,0.49499873749684375,Benzina,Manuala,Combi,0.0,0.25460122699386506,0.014108266536385783,0.17342453978587355,0.07331081863242543
Ford,Kuga,0.40693082944971193,2025,0.009997524993812484,Benzina,Automata,SUV,0.8833333333333333,0.7239263803680982,0.02747640625639903,0.3269518672697152,0.010367055574180956
Volkswagen,Passat,0.1319704309098005,2025,0.6187490468726172,Diesel,Manuala,Sedan,0.5944444444444446,0.5613496932515337,0.011382735436845334,0.13403922051928005,0.6414708445905204
BMW,X1,0.11476388346839918,2013,0.6224990562476406,Diesel,Manuala,SUV,0.6094444444444445,0.4171779141104295,0.013130307585650652,0.11498381536646743,0.049642824468895494
Volkswagen,Passat,0.1434605936775408,2013,0.22749806874517187,Benzina,Automata,Coupe,0.5,0.46932515337423314,0.0146802527940048,0.15948751872326228,0.018142461599022924
BMW,X3,0.15436534355701462,2013,0.550883877209693,Diesel,Automata,SUV,0.6094444444444445,0.5429447852760736,0.013746528760549872,0.15466511699802116,0.04393168905895645
Volkswagen,Passat,0.12624256755205585,2025,0.47499868749671875,Diesel,Automata,Combi,0.5944444444444446,0.5613496932515337,0.010888631525973722,0.1282210831416813,0.49244222911438285
Renault,Talisman,0.1605638329621892,2016,0.37499843749609374,Diesel,Automata,Sedan,0.38888888888888895,0.46932515337423314,0.01643054881455462,0.20084200034255242,0.03887687766526816
Renault,Laguna,0.06299501825110769,2012,0.5999989999975,Diesel,Manuala,Sedan,0.6094444444444445,0.4386503067484663,0.006872729841055753,0.06311057758145087,0.04443073911158384
Mercedes-Benz,A,0.2523933056314424,2025,0.10774776936942342,Benzina,Automata,Sedan,0.24111111111111116,0.3957055214723927,0.03035334637653952,0.37874585323464294,0.11170651409795457
Volkswagen,Polo,0.06310980509194426,2025,0.4449986124965312,Benzina,Automata,Compacta,0.2733333333333333,0.24233128834355833,0.011952799302135142,0.0907517234923096,0.46134060501501495
Skoda,Octavia,0.07745816019651507,2014,0.4824987062467656,Benzina,Manuala,Combi,0.2761111111111111,0.4079754601226994,0.00905046300921475,0.11098570659990212,0.04168466317423887
Mercedes-Benz,GLC,0.6694368557588559,2025,0.02874757186892967,Benzina,Automata,SUV,0.6116666666666666,0.6042944785276074,0.053802431656445965,0.6694330567287876,0.02980557063628587
Ford,Puma,0.13760646479487593,2020,0.2899982249955625,Benzina,Manuala,SUV,0.05611111111111111,0.3619631901840491,0.017993546193084384,0.27531018571294297,0.050108019701150995
Mercedes-Benz,C,0.1205032255102275,2025,0.5562488906222266,Diesel,Manuala,Combi,0.38888888888888895,0.3343558282208589,0.016969402640189386,0.15073057700402334,0.576675794383504
BMW,Seria,0.07916848412497991,2025,0.7224993062482656,Diesel,Manuala,Compacta,0.38888888888888895,0.3343558282208589,0.011148526306970868,0.09902535194899663,0.7490306279341676
Volkswagen,Golf,0.08606717325925756,2025,0.3624984062460156,Benzina,Manuala,Masina de oras,0.1661111111111111,0.3006134969325154,0.013378114118465963,0.14371917043065066,0.3758111387417533
BMW,Seria,0.6140866411074635,2024,0.0552476381190953,Benzina,Automata,Sedan,0.6111111111111112,0.5429447852760736,0.0546897402798906,0.6143895101309386,0.028639259732559576
Volkswagen,Tiguan,0.11361601506003352,2014,0.6667091667729169,Diesel,Automata,SUV,0.5944444444444446,0.4079754601226994,0.013275617118510013,0.11539552980428926,0.05759919143908485
BMW,Seria,0.15379140935283178,2025,0.5574988937472344,Benzina,Automata,Coupe,0.6105555555555555,0.7300613496932515,0.010298543762367008,0.15393570057149725,0.5779716953876444
BMW,X3,0.12911223857297,2025,0.5749989374973438,Diesel,Manuala,SUV,0.6094444444444445,0.5429447852760736,0.011497463458613551,0.12936109856630573,0.596114309445609
BMW,Seria,0.2730549369820244,2025,0.43874859687149215,Diesel,Automata,Sedan,0.6094444444444445,0.5613496932515337,0.023553138580177966,0.27359400362708347,0.45486109999431334
Skoda,Karoq,0.29038774994834593,2019,0.260313150782877,Benzina,Automata,SUV,0.33333333333333337,0.4355828220858896,0.031895804212235986,0.3874814609759942,0.03855327267166283
Mercedes-Benz,GLC,0.2753506737987557,2025,0.5599988999972499,Hibrid Plug-In,Automata,SUV,0.6072222222222223,0.6257668711656442,0.021398124746500675,0.2764486098131589,0.580563497395925
Skoda,Superb,0.3041621708487339,2025,0.3674734186835467,Diesel,Automata,Combi,0.5944444444444446,0.5920245398773006,0.024931076594613785,0.30894478925947794,0.38096882473823185
Volvo,XC,0.3196583943616704,2025,0.4509986274965687,Diesel,Automata,SUV,0.595,0.5828220858895706,0.026598367365496586,0.32452035853398903,0.4675609298348885
Volkswagen,Tiguan,0.09972680731880897,2025,0.33749834374585935,Benzina,Manuala,SUV,0.2733333333333333,0.35276073619631904,0.013358386300829155,0.14340770425254776,0.3498931186589468
Ford,Kuga,0.21566151656374113,1995,0.16999792499481248,Diesel,Automata,SUV,0.6100000000000001,0.5613496932515337,0.01860219758948045,0.21597661630906673,0.005685090655996547
Skoda,Octavia,0.05735898436603228,2012,0.679999199998,Benzina + GPL,Manuala,Sedan,0.38722222222222225,0.2914110429447853,0.009175596329714729,0.07187903406205202,0.05035485798765391
BMW,Seria,0.6181041805367433,2024,0.07059767649419123,Diesel,Automata,Sedan,0.6094444444444445,0.5828220858895706,0.05143308752691463,0.6193389100167949,0.03659609189798119
Audi,A4,0.051631121008287616,2008,0.7574993937484844,Diesel,Manuala,Sedan,0.5944444444444446,0.5,0.004973559921298268,0.05243372251163753,0.04362851468044936
Renault,Espace,0.1444936752450699,2018,0.46999867499668746,Diesel,Manuala,Monovolum,0.38888888888888895,0.37730061349693256,0.01817286408066882,0.1807399967110508,0.06090719473565373
BMW,X2,0.27545398195550863,2022,0.08749771874429686,Benzina,Automata,SUV,0.6111111111111112,0.5674846625766872,0.023513833752271507,0.275583505370675,0.02267811511351407
BMW,X1,0.21233269817948072,2020,0.4224985562463906,Diesel,Automata,SUV,0.6094444444444445,0.4386503067484663,0.02316762093667716,0.21274934112536784,0.07300227077429679
Renault,Talisman,0.13370371220643265,2017,0.43749859374648437,Diesel,Manuala,Sedan,0.3127777777777778,0.3159509202453988,0.01984626647337716,0.18292447679639276,0.05039599770207107
Audi,Q5,0.25813264767327077,2018,0.44749861874654684,Diesel,Automata,SUV,0.5944444444444446,0.4785276073619632,0.02593218648086643,0.2621898175477125,0.05799141747633799
Volkswagen,Golf,0.135999449023164,2025,0.47749869374673437,Diesel,Automata,Combi,0.5944444444444446,0.5429447852760736,0.012110844904596183,0.1381317379933024,0.4950340311226635
BMW,X3,0.12612778071121927,2011,0.5374988437471093,Diesel,Automata,SUV,0.6094444444444445,0.5429447852760736,0.011231664832021076,0.12637062366073937,0.037149009659747725
Dacia,Duster,0.23471613214261117,2025,0.24567561418903547,Diesel,Manuala,SUV,0.3127777777777778,0.33128834355828224,0.03333816128198222,0.32112521137596006,0.2546988226968066
Renault,Clio,0.06299501825110769,2014,0.499998749996875,Diesel,Manuala,Combi,0.3127777777777778,0.25460122699386506,0.01140646731003371,0.08618396259069568,0.043196547679069254
Volkswagen,Passat,0.12049174682614384,2016,0.5679989199973,Diesel,Manuala,Combi,0.5944444444444446,0.4386503067484663,0.013146450786326133,0.12237962657619637,0.05888558916919482
Dacia,Duster,0.15941596455382356,2025,0.2970032425081063,Diesel,Manuala,SUV,0.3127777777777778,0.33128834355828224,0.022642762965250567,0.21810284559846443,0.30791110972881675
Volvo,V60,0.14334580683670425,2014,0.47499868749671875,Hibrid Plug-In,Automata,Combi,0.8333333333333333,0.7147239263803681,0.009798150821956272,0.11948472985548526,0.041036712672168706
Volvo,S90,0.2236965954223008,2017,0.37499843749609374,Benzina,Automata,Sedan,0.595,0.745398773006135,0.014682078017802264,0.22709564753629907,0.043196547679069254
BMW,Seria,0.08951077848435456,2016,0.6149990374975938,Diesel,Manuala,Combi,0.6094444444444445,0.5398773006134969,0.008013856876810012,0.08967979693475205,0.06375817694476245
Volkswagen,Golf,0.13198190959388414,2025,0.2798206995517489,Benzina,Manuala,Combi,0.05611111111111111,0.33128834355828224,0.018746116322416934,0.2640575692314468,0.2900976545259038
Skoda,Octavia,0.15895681719047727,2020,0.4887687219218048,Diesel,Manuala,Combi,0.5944444444444446,0.33128834355828224,0.022577547121855866,0.16145092587946971,0.08445285204688072
Ford,Focus,0.08549323905507472,2015,0.4292485731214328,Diesel,Manuala,Compacta,0.36777777777777776,0.26993865030674846,0.014673522768758,0.10954197129164324,0.04045552070667547
Volkswagen,Golf,0.06873436029293602,2012,0.6249990624976562,Diesel,Manuala,Cabrio,0.38888888888888895,0.3006134969325154,0.010683961493697906,0.08597340816254308,0.04628202626035575
Mercedes-Benz,CLS,0.20647856929681582,2016,0.5224988062470156,Diesel,Automata,Combi,0.6916666666666667,0.6042944785276074,0.01659351630129365,0.1925959022306751,0.054168509514124025
Volkswagen,Passat,0.0780320944006979,2012,0.6686616716541791,Diesel,Manuala,Sedan,0.5944444444444446,0.5,0.00751735919289291,0.07925078858072994,0.04951529926568587
Ford,Focus,0.10890975458573429,2025,0.5081287703219258,Diesel,Automata,Monovolum,0.3338888888888889,0.34662576687116564,0.014829662388304327,0.14522536527376353,0.526788789328118
BMW,X2,0.22932115062329256,2025,0.39499848749621874,Diesel,Automata,SUV,0.6094444444444445,0.5613496932515337,0.019780521545266456,0.22977204443397636,0.40950456484940184
Mercedes-Benz,E,0.12278748364287519,2016,0.9250698126745317,Diesel,Automata,Combi,0.6916666666666667,0.5,0.01182965195808748,0.11452653592677817,0.09590377889306577
BMW,Seria,0.17215730388668243,2018,0.5999989999975,Diesel,Automata,Sedan,0.6094444444444445,0.5613496932515337,0.014849384318531734,0.17249294816582061,0.07775390778947798
Renault,Megane,0.3156408549323906,2025,0.07424768561921405,Electric,Automata,SUV,0.6018489494605339,0.6533742331288344,0.023530332888193665,0.3184479272732808,0.07697636718699379
Mercedes-Benz,GLC,0.3431896967331665,2025,0.27563068907672267,Benzina,Automata,Coupe,0.6072222222222223,0.6257668711656442,0.02667045653867923,0.3445609434883694,0.2857537943600254
Volkswagen,Golf,0.14334580683670425,2020,0.2324980812452031,Benzina,Manuala,Masina de oras,0.05611111111111111,0.33128834355828224,0.020360208446435886,0.28679244742875537,0.040172778669408486
BMW,Seria,0.3373355678505016,1995,0.1331078327695819,Diesel,Automata,Sedan,0.6094444444444445,0.5613496932515337,0.029098192489759183,0.3380042323623591,0.004451392900054955
Mercedes-Benz,C,0.7069377166601621,2025,0.0,Diesel,Automata,Sedan,0.6083333333333334,0.5828220858895706,0.05882523750111517,0.7090622771732814,2.439343066617087e-06
Audi,Q5,0.26283890814757,2025,0.3874984687461719,Diesel,Automata,SUV,0.5944444444444446,0.5613496932515337,0.022671871083833804,0.2669702510643768,0.4017291588245599
Dacia,Duster,0.1755894304276958,2021,0.24749811874529687,Diesel,Manuala,SUV,0.3127777777777778,0.33128834355828224,0.02493999104882906,0.2402306677601247,0.051317527305015306
Renault,Captur,0.16400743818728622,2025,0.2261430653576634,Benzina + GPL,Manuala,SUV,0.05611111111111111,0.2852760736196319,0.026755073882280555,0.32812858960568003,0.23444907360610984
BMW,X3,0.3666521270001607,2025,0.3899984749961875,Diesel,Automata,SUV,0.6094444444444445,0.5613496932515337,0.03162713314780747,0.36737989739626864,0.4043209608328405
Audi,Q3,0.13760646479487593,2012,0.48712621781554455,Diesel,Automata,SUV,0.5944444444444446,0.5214723926380368,0.012736000058109381,0.1397640811453341,0.03607236276359361
Audi,A4,0.05725567620927937,2008,0.6074990187475469,Benzina,Manuala,Sedan,0.5,0.34662576687116564,0.007796052832098518,0.06364671977479715,0.03498917465284718
Volkswagen,Golf,0.1708946486374802,2025,0.19105297763244408,Benzina,Manuala,Compacta,0.33333333333333337,0.37730061349693256,0.02149339595427709,0.2280332145065196,0.19807054061788254
Volkswagen,up!,0.08021304437659267,2025,0.3449983624959062,Benzina,Manuala,Masina de oras,0.05611111111111111,0.16257668711656442,0.021668534485030484,0.16048756855481874,0.35766852468378874
Audi,A3,0.332744094217039,2025,0.015622539056347641,Benzina,Automata,Compacta,0.33333333333333337,0.4386503067484663,0.03630623796919588,0.44400058004154275,0.01619861009281243
Audi,Q3,0.2753506737987557,2020,0.3697484243710609,Benzina,Automata,SUV,0.6033333333333333,0.5613496932515337,0.023751176219805867,0.2774239078479894,0.06388776704517649
BMW,Seria,0.34026263229183407,2025,0.4124360310900777,Benzina,Automata,Sedan,0.6111111111111112,0.7699386503067485,0.021643814877576266,0.3404253311690021,0.4275823838571594
Ford,Focus,0.1055694575173902,2025,0.4974987437468594,Diesel,Automata,Combi,0.3338888888888889,0.34662576687116564,0.014374822303669686,0.14077113910808947,0.5157684471889087
Volkswagen,ARTEON,0.30415069216465024,2024,0.45381363453408635,Diesel,Automata,Sedan,0.5944444444444446,0.5613496932515337,0.02623555840893788,0.3089331296655349,0.23523957321863542
Skoda,Yeti,0.06873436029293602,2012,0.6624991562478906,Diesel,Manuala,SUV,0.5944444444444446,0.3159509202453988,0.010202547072650215,0.06980651748683218,0.04905895698351359
BMW,X1,0.09984159415964554,2011,0.5274988187470468,Diesel,Automata,SUV,0.6094444444444445,0.5214723926380368,0.00924035757592465,0.1000314408386356,0.03645786245753955
Ford,Focus,0.10890975458573429,2025,0.26668566671416677,Benzina,Manuala,Sedan,0.3338888888888889,0.4386503067484663,0.011882688671377479,0.14522536527376353,0.2764803267743972
Audi,Q5,0.19959135884662182,2015,0.5324988312470781,Diesel,Automata,SUV,0.5944444444444446,0.5613496932515337,0.017215934112085145,0.20272588843798584,0.050186559155947386
Volkswagen,Tiguan,0.23470465345852753,2025,0.11999779999449998,Benzina,Manuala,SUV,0.33333333333333337,0.37730061349693256,0.029518977121837257,0.3131794971312851,0.12440634393852977
Skoda,Superb,0.1434605936775408,2016,0.499998749996875,Diesel,Automata,Combi,0.5944444444444446,0.5613496932515337,0.012373913823182975,0.14571047405630677,0.051835887706671434
Renault,Clio,0.1318671227530476,2025,0.12852282130705325,Benzina,Manuala,Masina de oras,0.05611111111111111,0.19938650306748468,0.029764467069110033,0.2638279239971305,0.1332443887867668
Mercedes-Benz,GLC,0.26800431598521546,2025,0.43249858124645313,Diesel,Automata,SUV,0.6916666666666667,0.6042944785276074,0.021538467860939006,0.2499888254769908,0.4483815949736117
Ford,Focus,0.12038843866939095,2020,0.37499843749609374,Diesel,Manuala,Sedan,0.3338888888888889,0.34662576687116564,0.01639268673412784,0.1605319843997912,0.0647948977480747
Ford,Focus,0.1318671227530476,2020,0.47499868749671875,Diesel,Automata,Combi,0.3338888888888889,0.34662576687116564,0.017955711079951354,0.17583860352581884,0.08207357780327908
BMW,Seria,0.35554076080718106,2021,0.3878734696836742,Diesel,Automata,Sedan,0.6094444444444445,0.5613496932515337,0.03066863097200843,0.3562461292863139,0.08042346385800705
Volkswagen,Jetta,0.05966619986684727,2025,0.3587708969272423,Benzina,Manuala,Sedan,0.1661111111111111,0.3006134969325154,0.009274437935044419,0.09963472676069786,0.3719467619474069
BMW,X1,0.2271402006473978,2025,0.3109157772894432,Diesel,Automata,SUV,0.6094444444444445,0.4386503067484663,0.024783332659455915,0.22758669738760096,0.3223344879048986
Audi,A6,0.2042861406368374,2016,0.4124985312463281,Diesel,Automata,Combi,0.5944444444444446,0.5613496932515337,0.0176209210851242,0.20749466236070704,0.042764580677689144
Volkswagen,Touran,0.14908514887853258,2017,0.6203115507788769,Diesel,Automata,Monovolum,0.5944444444444446,0.4386503067484663,0.016266402647908986,0.15142367508841775,0.07145438901935139
Renault,Megane,0.2226635138547717,2025,0.062395155987889965,Electric,Automata,Compacta,0.6018489494605339,0.3803680981595092,0.027792344296333996,0.22464039062620045,0.0646886338657352
Audi,A5,0.12623108886797219,2025,0.49024872562181404,Benzina,Manuala,Sedan,0.5,0.5,0.012161451863078083,0.1403321206910857,0.5082522213648948
BMW,X1,0.13255584379806698,2025,0.33564333910834776,Diesel,Automata,SUV,0.6094444444444445,0.4171779141104295,0.015166038252728428,0.13281164653426694,0.34797000156880253
Mercedes-Benz,A,0.03269129227025414,2025,0.3324983312458281,Benzina,Manuala,Masina de oras,0.38722222222222225,0.2914110429447853,0.0052296579062182024,0.040964435592671905,0.3447095146423855
BMW,X1,0.2180605615372254,2017,0.3737484343710859,Benzina,Automata,SUV,0.6111111111111112,0.5674846625766872,0.018614197849560494,0.2181607053367332,0.04305255867860921
Audi,Q5,0.20533070088845015,2017,0.49249873124682814,Diesel,Automata,SUV,0.5944444444444446,0.5613496932515337,0.0177110282111549,0.20855568540952765,0.05673151372231268
Audi,A5,0.10902454142657086,2010,0.5849989624974062,Benzina,Automata,Sedan,0.5,0.46932515337423314,0.011156166846589053,0.12120224617394199,0.037904951912162914
BMW,X1,0.08606717325925756,2011,0.7449993624984063,Diesel,Manuala,SUV,0.6094444444444445,0.4171779141104295,0.009846871025847786,0.08622924896679085,0.05149031410556735
Ford,Focus,0.06873436029293602,2017,0.7749994374985938,Diesel,Manuala,Compacta,0.3338888888888889,0.34662576687116564,0.009359077177922032,0.09165219833266675,0.0892730278262809
BMW,Seria,0.15493927776119745,2015,0.48749871874679684,Diesel,Automata,Sedan,0.6094444444444445,0.4785276073619632,0.015564855669016678,0.15524020832601465,0.04594542859694267
BMW,X3,0.2789090658646893,2025,0.3924984812462031,Diesel,Automata,SUV,0.6094444444444445,0.5613496932515337,0.02405813456122911,0.2794599351726175,0.4069127628411212
Volvo,V40,0.13714731743152966,2018,0.3524983812459531,Diesel,Automata,Compacta,0.595,0.4386503067484663,0.014963813352025337,0.13922694886134904,0.04568035793700488
Skoda,Kodiaq,0.2370118689593425,2021,0.6774991937479844,Diesel,Automata,SUV,0.5944444444444446,0.4355828220858896,0.02603289989105199,0.24073616469243855,0.14047551638986983
Volkswagen,Golf,0.22036777703804036,2025,0.11749779374448435,Benzina,Automata,Masina de oras,0.05611111111111111,0.3159509202453988,0.03271023846551293,0.440884399654958,0.12181454193024913
Volkswagen,Golf,0.20085401409582407,2025,0.3067732669331673,Benzina,Automata,Compacta,0.05611111111111111,0.3159509202453988,0.029813714970594943,0.4018447098211958,0.31803987197717754
Skoda,Superb,0.1767487775201451,2018,0.3531383828459571,Diesel,Automata,Combi,0.5944444444444446,0.4386503067484663,0.019284902843177826,0.17952329649124937,0.04576329560126986
Volkswagen,Golf,0.04588030028237563,2012,0.5391413478533696,Benzina,Manuala,Combi,0.1661111111111111,0.3006134969325154,0.007131605284483864,0.07661498030521381,0.03992415080532842
BMW,Seria,0.1318671227530476,2016,0.4915962289905725,Diesel,Automata,Combi,0.6094444444444445,0.5613496932515337,0.011373823743062079,0.1321215369406747,0.05096478305168831
Renault,Latitude,0.05725567620927937,2011,0.5272488181220453,Diesel,Automata,Sedan,0.6094444444444445,0.5153374233128835,0.005358711742829977,0.05735966430151555,0.036440583777484346
Audi,A6,0.16044904612135266,2016,0.6474991187477969,Diesel,Automata,Combi,0.5944444444444446,0.5613496932515337,0.01383939235642944,0.16296667309207058,0.0671275195555273
BMW,X5,0.6426685644757686,2022,0.26749816874542187,Diesel,Automata,SUV,0.6094444444444445,0.6871165644171779,0.045639499742308486,0.643952818854918,0.06933055126256586
Dacia,Lodgy,0.052664202575816714,2014,0.5649989124972812,Diesel,Manuala,Monovolum,0.3127777777777778,0.25460122699386506,0.009535990922559199,0.07204979655414902,0.048812118697010666
Mercedes-Benz,E,0.4132096696434721,2025,0.29749824374560935,Diesel,Automata,Combi,0.5844444444444445,0.5736196319018405,0.03491212057929674,0.4235847098540875,0.3084242865264563
Mercedes-Benz,C,0.34422277830069564,2025,0.4224460561151403,Benzina,Automata,Sedan,0.3322222222222222,0.6042944785276074,0.02766430337512653,0.45993135709187244,0.43795995909831514
Skoda,Kodiaq,0.30703184186964805,2025,0.22839307098267744,Diesel,Automata,SUV,0.5944444444444446,0.4386503067484663,0.033500661024215714,0.31185968774524886,0.23678169541356242
BMW,X3,0.12911223857297,2012,0.5749989374973438,Diesel,Automata,SUV,0.6094444444444445,0.5429447852760736,0.011497463458613551,0.12936109856630573,0.04257945196281195
