link,marca_model,marca,model,pret,an,km,combustibil,cutie,caroserie,capacitate_cc,putere_cp
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gle-ver-amg-53-mhev-4maticplus-ID7HFRQW.html,Mercedes-Benz GLE AMG 53 MHEV 4MATIC+,Mercedes-Benz,GLE AMG 53 MHEV 4MATIC+,120 879 EUR,2025,,Benzina,Automata,SUV,29993,435
https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-530e-at-phev-ID7HGXod.html,BMW Seria 5 530e AT PHEV,BMW,Seria 5 530e AT PHEV,25 500 EUR,2025,219000,Hibrid Plug-In,Automata,Sedan,19983,292
https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ID7HHUM4.html,Nissan Qashqai,Nissan,Qashqai,6 499 EUR,2025,226300,Diesel,Manuala,SUV,14613,110
https://www.autovit.ro/autoturisme/anunt/renault-talisman-ver-blue-dci-edc-intens-ID7HwBHM.html,Renault Talisman Blue dCi EDC Intens,Renault,Talisman Blue dCi EDC Intens,19 990 EUR,2025,87289,Diesel,Automata,Combi,19973,160
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-a-ver-180-mhev-7g-dct-ID7HBQ5V.html,Mercedes-Benz A 180 MHEV 7G-DCT,Mercedes-Benz,A 180 MHEV 7G-DCT,24 499 EUR,2023,21821,Benzina,Automata,Compacta,13323,136
https://www.autovit.ro/autoturisme/anunt/ds-automobiles-dsa-ds4-ver-ds4-1-6-puretech-180-s-s-eat8-rivoli-ID7HHhpS.html,DS Automobiles DS 4 DS4 1.6 PureTech 180 S&S EAT8 RIVOLI,DS,Automobiles DS 4 DS4 1.6 PureTech 180 S&S EAT8 RIVOLI,18 650 EUR,2022,172000,Benzina,Automata,SUV,15983,180
https://www.autovit.ro/autoturisme/anunt/microcar-due-ID7HEPSm.html,Microcar Due,Microcar,Due,5 850 EUR,2023,55000,Diesel,Automata,Masina mica,5053,5
https://www.autovit.ro/autoturisme/anunt/volvo-xc-90-ver-b5-d-awd-geartronic-rdesign-ID7HGwwI.html,Volvo XC 90 B5 D AWD Geartronic RDesign,Volvo,XC 90 B5 D AWD Geartronic RDesign,30 499 EUR,2025,249000,Diesel,Automata,SUV,19693,235
https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ver-318i-aut-sport-line-ID7HI1Xj.html,BMW Seria 3 318i Aut. Sport Line,BMW,Seria 3 318i Aut. Sport Line,23 950 EUR,2025,171000,Benzina,Automata,Sedan,19983,156
https://www.autovit.ro/autoturisme/anunt/ford-kuga-ver-1-5-ecoblue-fwd-titanium-ID7HGVIu.html,Ford Kuga 1.5 EcoBlue FWD Titanium,Ford,Kuga 1.5 EcoBlue FWD Titanium,11 499 EUR,2020,162111,Diesel,Manuala,SUV,14993,120
https://www.autovit.ro/autoturisme/anunt/toyota-aygo-ver-1-0-vvy-i-5-usi-x-ID7HGYMd.html,Toyota Aygo 1.0 VVY-I 5 usi X,Toyota,Aygo 1.0 VVY-I 5 usi X,8 950 EUR,2025,63817,Benzina,Manuala,Masina de oras,9983,72
https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ID7HI6hB.html,Volkswagen Golf,Volkswagen,Golf,3 600 EUR,2008,250000,Diesel,Manuala,Masina mica,18963,105
https://www.autovit.ro/autoturisme/anunt/audi-q4-ver-e-tron-35-ID7HI7yf.html,Audi Q4 e-tron 35,Audi,Q4 e-tron 35,31 000 EUR,2027,22300,Electric,Automata,SUV,,170
https://www.autovit.ro/autoturisme/anunt/volvo-xc-60-ver-d3-2-4d-awd-at6-kinetic-ID7HHaMq.html,Volvo XC 60 D3 2.4D AWD AT6 Kinetic,Volvo,XC 60 D3 2.4D AWD AT6 Kinetic,10 500 EUR,2011,215760,Diesel,Automata,SUV,24003,163
https://www.autovit.ro/autoturisme/anunt/bmw-seria-1-ver-118d-aut-sport-line-ID7HBMMH.html,BMW Seria 1 118d Aut. Sport Line,BMW,Seria 1 118d Aut. Sport Line,"19 499,15 EUR",2025,125300,Diesel,Automata,Compacta,19953,150
https://www.autovit.ro/autoturisme/anunt/ford-ranger-ver-pick-up-4x4-cabina-dubla-xlt-ID7HGWZZ.html,Ford Ranger Pick-Up 4x4 Cabina Dubla XLT,Ford,Ranger Pick-Up 4x4 Cabina Dubla XLT,11 500 EUR,2025,98650,Diesel,Manuala,SUV,21983,150
https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ver-1-6-dci-start-stop-x-tronic-tekna-ID7HxcRF.html,Nissan Qashqai 1.6 DCI Start/Stop X-TRONIC Tekna,Nissan,Qashqai 1.6 DCI Start/Stop X-TRONIC Tekna,9 000 EUR,2025,292909,Diesel,Automata,SUV,15983,130
https://www.autovit.ro/autoturisme/anunt/ford-mondeo-ver-2-0-tdci-titanium-ID7HI6KZ.html,Ford Mondeo 2.0 TDCI Titanium,Ford,Mondeo 2.0 TDCI Titanium,4 500 EUR,2025,270000,Diesel,Manuala,Combi,19973,140
https://www.autovit.ro/autoturisme/anunt/opel-astra-ver-1-0-turbo-start-stop-edition-ID7HBzT3.html,Opel Astra 1.0 Turbo Start/Stop Edition,Opel,Astra 1.0 Turbo Start/Stop Edition,8 400 EUR,2025,147104,Benzina,Manuala,Combi,9993,105
https://www.autovit.ro/autoturisme/anunt/volvo-xc-90-ver-b5-mhev-awd-7-locuri-momentum-pro-ID7HI7w1.html,Volvo XC 90 B5 MHEV AWD 7 locuri Momentum Pro,Volvo,XC 90 B5 MHEV AWD 7 locuri Momentum Pro,24 999 EUR,2025,239000,Diesel,Automata,SUV,19693,235
https://www.autovit.ro/autoturisme/anunt/ford-puma-ver-1-0-ecoboost-aut-titanium-ID7HHesT.html,Ford Puma 1.0 EcoBoost Aut. TITANIUM,Ford,Puma 1.0 EcoBoost Aut. TITANIUM,21 950 EUR,2025,1,Benzina,Automata,SUV,9993,125
https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ver-variant-1-4-tsi-plug-in-hybrid-dsg-gte-ID7HHahd.html,Volkswagen Passat Variant 1.4 TSI Plug-In-Hybrid DSG GTE,Volkswagen,Passat Variant 1.4 TSI Plug-In-Hybrid DSG GTE,12 999 EUR,2025,209000,Hibrid Plug-In,Automata,Combi,13953,218
https://www.autovit.ro/autoturisme/anunt/renault-scenic-ver-tce-130-dynamique-ID7HtjYE.html,Renault Scenic TCe 130 Dynamique,Renault,Scenic TCe 130 Dynamique,4 999 EUR,2025,240000,Benzina,Manuala,Monovolum,13973,130
https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ver-2-0-tdi-ambition-ID7HI7s4.html,Skoda Octavia 2.0 TDI Ambition,Skoda,Octavia 2.0 TDI Ambition,16 900 EUR,2021,98500,Diesel,Manuala,Sedan,19683,115
https://www.autovit.ro/autoturisme/anunt/skoda-kodiaq-ver-1-5-tsi-dsg-ambition-ID7HxxBd.html,Skoda Kodiaq 1.5 TSI DSG Ambition,Skoda,Kodiaq 1.5 TSI DSG Ambition,22 850 EUR,2025,82371,Benzina,Automata,SUV,14983,150
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-a-ver-200-d-8g-dct-ID7HG53I.html,Mercedes-Benz A 200 d 8G-DCT,Mercedes-Benz,A 200 d 8G-DCT,18 500 EUR,2025,115700,Diesel,Automata,Compacta,19503,150
https://www.autovit.ro/autoturisme/anunt/volkswagen-transporter-ver-t5-7jd142-wf2-zp1-0wq-ID7HHXjx.html,Volkswagen Transporter T5 7JD142/WF2/ZP1/0WQ,Volkswagen,Transporter T5 7JD142/WF2/ZP1/0WQ,6 990 EUR,2004,415000,Diesel,Manuala,Combi,18963,105
https://www.autovit.ro/autoturisme/anunt/dacia-logan-ID7HI75I.html,Dacia Logan,Dacia,Logan,3 800 EUR,2015,185000,Benzina,Manuala,Masina de oras,11493,75
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glc-ver-220-d-4matic-ID7HBE9a.html,Mercedes-Benz GLC 220 d 4MATIC,Mercedes-Benz,GLC 220 d 4MATIC,36 200 EUR,2025,125835,Diesel,Automata,SUV,19503,194
https://www.autovit.ro/autoturisme/anunt/nissan-x-trail-ver-dig-t-stop-start-tekna-ID7HHEzh.html,Nissan X-Trail DIG-T Stop/Start Tekna,Nissan,X-Trail DIG-T Stop/Start Tekna,13 990 EUR,2016,144923,Benzina,Manuala,SUV,16183,163
https://www.autovit.ro/autoturisme/anunt/bmw-x6-ID7HGYyd.html,BMW X6,BMW,X6,14 999 EUR,2013,277951,Diesel,Automata,SUV,29933,306
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-cla-ver-200-cdi-7g-dct-urban-ID7HFQYM.html,Mercedes-Benz CLA 200 CDI 7G-DCT Urban,Mercedes-Benz,CLA 200 CDI 7G-DCT Urban,13 480 EUR,2014,214703,Diesel,Automata,Sedan,17963,136
https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ID7HECtl.html,Volkswagen Passat,Volkswagen,Passat,7 999 EUR,1968,227000,Diesel,Automata,Coupe,19683,170
https://www.autovit.ro/autoturisme/anunt/bmw-other-ID7HI189.html,BMW Altul,BMW,Altul,"81 987,18 EUR",2025,10,Electric,Automata,SUV,,540
https://www.autovit.ro/autoturisme/anunt/peugeot-208-ver-puretech-110-stop-start-tech-edition-ID7HH9mZ.html,Peugeot 208 PureTech 110 Stop & Start Tech Edition,Peugeot,208 PureTech 110 Stop & Start Tech Edition,4 800 EUR,2025,152000,Benzina,Manuala,Masina de oras,11993,110
https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ver-1-2-dig-t-start-stop-acenta-ID7Hxyis.html,Nissan Qashqai 1.2 DIG-T Start/Stop Acenta,Nissan,Qashqai 1.2 DIG-T Start/Stop Acenta,8 999 EUR,2025,213000,Benzina,Manuala,SUV,11973,115
https://www.autovit.ro/autoturisme/anunt/honda-civic-ver-1-0-vtec-turbo-comfort-ID7HI68O.html,Honda Civic 1.0 VTEC Turbo Comfort,Honda,Civic 1.0 VTEC Turbo Comfort,"11 999,99 EUR",2025,106000,Benzina,Manuala,Compacta,9883,126
https://www.autovit.ro/autoturisme/anunt/bmw-seria-4-ver-435i-cabrio-sport-aut-m-sport-ID7HbmLI.html,BMW Seria 4 435i Cabrio Sport-Aut. M Sport,BMW,Seria 4 435i Cabrio Sport-Aut. M Sport,20 000 EUR,2025,196000,Benzina,Automata,Cabrio,29793,306
https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-ver-2-0-tdi-4mot-dsg-comfortline-ID7HHYjU.html,Volkswagen Tiguan 2.0 TDI 4Mot DSG Comfortline,Volkswagen,Tiguan 2.0 TDI 4Mot DSG Comfortline,"23 450,01 EUR",2025,111873,Diesel,Automata,SUV,19683,150
https://www.autovit.ro/autoturisme/anunt/citroen-c5-aircross-ver-bluehdi-130-s-s-eat8-feel-pack-ID7HHbDc.html,Citroën C5 Aircross BlueHDI 130 S&S EAT8 FEEL PACK,Citroën,C5 Aircross BlueHDI 130 S&S EAT8 FEEL PACK,15 290 EUR,2025,149663,Diesel,Automata,SUV,14993,130
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glc-ver-300-e-4matic-ID7HEBo0.html,Mercedes-Benz GLC 300 e 4MATIC,Mercedes-Benz,GLC 300 e 4MATIC,"36 900,16 EUR",2025,87678,Hibrid Plug-In,Automata,SUV,19913,320
https://www.autovit.ro/autoturisme/anunt/citroen-c3-ID7HI6hw.html,Citroën C3,Citroën,C3,5 299 EUR,2015,103000,Benzina,Manuala,Masina de oras,9993,68
https://www.autovit.ro/autoturisme/anunt/audi-a1-ver-1-6-tdi-sportback-s-tronic-sport-ID7HHW3H.html,Audi A1 1.6 TDI Sportback S tronic sport,Audi,A1 1.6 TDI Sportback S tronic sport,9 950 EUR,2012,163412,Diesel,Automata,Masina mica,15983,116
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gle-coupe-ver-amg-53-hybrid-4maticplus-amg-speed-tct-9g-amg-line-premium-ID7HDqDs.html,Mercedes-Benz GLE Coupe AMG 53 Hybrid 4Matic+ AMG Speed. TCT 9G AMG Line Premium,Mercedes-Benz,GLE Coupe AMG 53 Hybrid 4Matic+ AMG Speed. TCT 9G AMG Line Premium,"127 900,63 EUR",2025,6834,Hibrid Plug-In,Automata,SUV,29993,544
https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ver-variant-2-0-tdi-bluemotion-technology-comfortline-ID7HoFeu.html,Volkswagen Passat Variant 2.0 TDI BlueMotion Technology Comfortline,Volkswagen,Passat Variant 2.0 TDI BlueMotion Technology Comfortline,4 699 EUR,2025,240500,Diesel,Manuala,Combi,19683,140
https://www.autovit.ro/autoturisme/anunt/bmw-x3-ver-xdrive30d-at-mhev-ID7HGXJE.html,BMW X3 xDrive30d AT MHEV,BMW,X3 xDrive30d AT MHEV,"24 489,99 EUR",2025,223194,Diesel,Automata,SUV,29933,286
https://www.autovit.ro/autoturisme/anunt/volvo-other-ID7HCayF.html,Volvo Altul,Volvo,Altul,5 850 EUR,2011,205000,Diesel,Manuala,Combi,15603,114
https://www.autovit.ro/autoturisme/anunt/volvo-s90-ver-d4-geartronic-inscription-ID7HHZtT.html,Volvo S90 D4 Geartronic Inscription,Volvo,S90 D4 Geartronic Inscription,20 990 EUR,2017,169000,Diesel,Automata,Sedan,19693,190
https://www.autovit.ro/autoturisme/anunt/dacia-duster-ver-1-5-dci-4x2-ambiance-ID7HI7Cs.html,Dacia Duster 1.5 dCi 4x2 Ambiance,Dacia,Duster 1.5 dCi 4x2 Ambiance,6 900 EUR,2025,202000,Diesel,Manuala,SUV,14613,109
https://www.autovit.ro/autoturisme/anunt/mazda-3-ver-e-skyactiv-x186-at-mhev-center-line-ID7HBKEh.html,Mazda 3 e-Skyactiv X186 AT MHEV Center-Line,Mazda,3 e-Skyactiv X186 AT MHEV Center-Line,28 938 EUR,2025,3,Benzina,Automata,Sedan,19983,186
https://www.autovit.ro/autoturisme/anunt/bmw-x1-ver-sdrive18d-aut-ID7HI7l3.html,BMW X1 sDrive18d Aut.,BMW,X1 sDrive18d Aut.,12 290 EUR,2016,267000,Diesel,Automata,SUV,19953,150
https://www.autovit.ro/autoturisme/anunt/ds-automobiles-dsa-ds7-crossback-ver-ds7-crosback-1-6-phev-awd-300-eat8-rivoli-ID7HI7fG.html,DS Automobiles DS 7 Crossback DS7 Crosback 1.6 PHeV AWD 300 EAT8 Rivoli,DS,Automobiles DS 7 Crossback DS7 Crosback 1.6 PHeV AWD 300 EAT8 Rivoli,25 899 EUR,2025,114000,Hibrid Plug-In,Automata,SUV,15983,300
https://www.autovit.ro/autoturisme/anunt/audi-a4-ver-avant-2-0-tdi-s-tronic-quattro-ID7HG6qy.html,Audi A4 Avant 2.0 TDI S tronic quattro,Audi,A4 Avant 2.0 TDI S tronic quattro,19 602 EUR,2025,153000,Diesel,Automata,Combi,19683,190
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glc-coupe-ver-250-4matic-9g-tronic-amg-line-ID7HHZDa.html,Mercedes-Benz GLC Coupe 250 4Matic 9G-TRONIC AMG Line,Mercedes-Benz,GLC Coupe 250 4Matic 9G-TRONIC AMG Line,26 900 EUR,2025,136000,Benzina,Automata,SUV,19913,211
https://www.autovit.ro/autoturisme/anunt/dacia-duster-ver-1-5-blue-dci-4wd-essential-ID7HHUHt.html,Dacia Duster 1.5 Blue dCi 4WD Essential,Dacia,Duster 1.5 Blue dCi 4WD Essential,12 990 EUR,2021,150000,Diesel,Manuala,SUV,14613,115
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gls-ver-350-d-4matic-aut-ID7HI0KY.html,Mercedes-Benz GLS 350 d 4MATIC Aut.,Mercedes-Benz,GLS 350 d 4MATIC Aut.,39 999 EUR,2017,186000,Diesel,Automata,SUV,29873,258
https://www.autovit.ro/autoturisme/anunt/audi-a7-ID7HHX1w.html,Audi A7,Audi,A7,42 300 EUR,2025,140605,Hibrid Plug-In,Automata,Sedan,19843,7
https://www.autovit.ro/autoturisme/anunt/chevrolet-corvette-ID7HEq1K.html,Chevrolet Corvette,Chevrolet,Corvette,22 500 EUR,1975,40000,Benzina,Automata,Cabrio,57003,340
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-c-ver-220-d-9g-tronic-amg-line-ID7HEnY6.html,Mercedes-Benz C 220 d 9G-TRONIC AMG Line,Mercedes-Benz,C 220 d 9G-TRONIC AMG Line,25 999 EUR,2025,94000,Diesel,Automata,Sedan,19503,194
https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ver-320d-gt-aut-luxury-line-ID7HELR5.html,BMW Seria 3 320d GT Aut. Luxury Line,BMW,Seria 3 320d GT Aut. Luxury Line,14 990 EUR,2015,193113,Diesel,Automata,Sedan,19953,190
https://www.autovit.ro/autoturisme/anunt/bmw-seria-7-ver-750li-xdrive-ID7HsfTb.html,BMW Seria 7 750Li xDrive,BMW,Seria 7 750Li xDrive,"67 899,15 EUR",2025,71000,Benzina,Automata,Sedan,43953,530
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-e-ver-300de-t-9g-tronic-edition-amg-line-ID7HCwsX.html,Mercedes-Benz E ver-300de-t-9g--tronic-edition-amg-line,Mercedes-Benz,E ver-300de-t-9g--tronic-edition-amg-line,27 990 EUR,2019,217000,Hibrid Plug-In,Automata,Sedan,19993,197
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-c-ver-180-aut-ID7HHZB7.html,Mercedes-Benz C 180 Aut.,Mercedes-Benz,C 180 Aut.,19 500 EUR,2025,103972,Benzina,Automata,Sedan,14973,156
https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ID7HG5Yk.html,Nissan Qashqai,Nissan,Qashqai,10 800 EUR,2014,167000,Benzina,Manuala,Combi,11973,115
https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-545e-xdrive-at-phev-ID7HI7Ar.html,BMW Seria 5 545e xDrive AT PHEV,BMW,Seria 5 545e xDrive AT PHEV,46 990 EUR,2021,78950,Hibrid Plug-In,Automata,Sedan,29983,394
https://www.autovit.ro/autoturisme/anunt/opel-meriva-ver-1-4-ecoflex-active-ID7HzjB6.html,Opel Meriva 1.4 ECOflex Active,Opel,Meriva 1.4 ECOflex Active,5 940 EUR,2025,118000,Benzina,Manuala,Monovolum,13643,120
https://www.autovit.ro/autoturisme/anunt/hyundai-santa-fe-ID7HI7oo.html,Hyundai Santa Fe,Hyundai,Santa Fe,26 900 EUR,2019,62539,Diesel,Automata,SUV,21993,200
https://www.autovit.ro/autoturisme/anunt/bmw-x1-ver-sdrive18d-aut-sport-line-ID7HI8fK.html,BMW X1 sDrive18d Aut. Sport Line,BMW,X1 sDrive18d Aut. Sport Line,10 800 EUR,2025,219000,Diesel,Automata,SUV,19953,143
https://www.autovit.ro/autoturisme/anunt/volvo-xc-60-ver-b5-at-awd-mhev-plus-dark-ID7HFPL9.html,Volvo XC 60 B5 AT AWD MHEV Plus Dark,Volvo,XC 60 B5 AT AWD MHEV Plus Dark,58 685 EUR,2025,5,Benzina,Automata,SUV,19693,250
https://www.autovit.ro/autoturisme/anunt/bmw-i4-ver-m50-gran-coupe-ID7HfroK.html,BMW i4 M50 Gran Coupe,BMW,i4 M50 Gran Coupe,51 900 EUR,2025,37000,Electric,Automata,Coupe,,544
https://www.autovit.ro/autoturisme/anunt/skoda-superb-ver-2-0-tdi-4x4-dsg-premium-edition-ID7HHVVW.html,Skoda Superb 2.0 TDI 4x4 DSG Premium Edition,Skoda,Superb 2.0 TDI 4x4 DSG Premium Edition,16 000 EUR,2025,250000,Diesel,Automata,Combi,19683,190
https://www.autovit.ro/autoturisme/anunt/volkswagen-touran-ID7HGWwJ.html,Volkswagen Touran,Volkswagen,Touran,4 999 EUR,2006,263955,Diesel,Manuala,Monovolum,19683,140
https://www.autovit.ro/autoturisme/anunt/ford-ranger-ver-pick-up-2-2-tdci-4x4-cabina-dubla-limited-aut-ID7Hs3pq.html,Ford Ranger Pick-Up 2.2 TDCi 4x4 Cabina Dubla LIMITED Aut.,Ford,Ranger Pick-Up 2.2 TDCi 4x4 Cabina Dubla LIMITED Aut.,19 990 EUR,2017,185000,Diesel,Automata,SUV,21983,160
https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-520d-xdrive-at-ID7HqStt.html,BMW Seria 5 520d xDrive AT,BMW,Seria 5 520d xDrive AT,"32 125,50 EUR",2019,75600,Diesel,Automata,Sedan,19953,190
https://www.autovit.ro/autoturisme/anunt/dacia-duster-ID7HGTz1.html,Dacia Duster,Dacia,Duster,12 490 EUR,2020,150000,Diesel,Manuala,SUV,14613,115
https://www.autovit.ro/autoturisme/anunt/volkswagen-t-roc-ver-1-0-tsi-life-ID7HGXMd.html,Volkswagen T-ROC 1.0 TSI Life,Volkswagen,T-ROC 1.0 TSI Life,17 250 EUR,2025,59549,Benzina,Manuala,SUV,9993,110
https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ID7HGZqP.html,Volkswagen Passat,Volkswagen,Passat,6 499 EUR,2025,229597,Diesel,Manuala,Combi,19683,140
https://www.autovit.ro/autoturisme/anunt/renault-megane-ver-tce-115-gpf-life-ID7HygDN.html,Renault Megane TCe 115 GPF LIFE,Renault,Megane TCe 115 GPF LIFE,9 990 EUR,2025,139900,Benzina,Manuala,Compacta,13323,115
https://www.autovit.ro/autoturisme/anunt/bmw-x4-ver-xdrive25d-aut-m-sport-ID7HI7Bs.html,BMW X4 xDrive25d Aut. M Sport,BMW,X4 xDrive25d Aut. M Sport,27 799 EUR,1998,248000,Diesel,Automata,SUV,19953,231
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-ml-ver-350-bluetec-4matic-aut-ID7HHehZ.html,Mercedes-Benz ML 350 BlueTec 4MATIC Aut,Mercedes-Benz,ML 350 BlueTec 4MATIC Aut,14 800 EUR,2012,271937,Diesel,Automata,SUV,29873,258
https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-530e-xdrive-aut-ID7HI1jl.html,BMW Seria 5 530e xDrive Aut.,BMW,Seria 5 530e xDrive Aut.,33 400 EUR,2022,99299,Hibrid Plug-In,Automata,Combi,19983,251
https://www.autovit.ro/autoturisme/anunt/skoda-superb-ver-combi-2-0-tdi-dsg-style-ID7Hu1XL.html,Skoda Superb Combi 2.0 TDI DSG Style,Skoda,Superb Combi 2.0 TDI DSG Style,20 990 EUR,2020,124000,Diesel,Automata,Combi,19683,190
https://www.autovit.ro/autoturisme/anunt/geely-coolray-ID7HDmQS.html,Geely Coolray,Geely,Coolray,"25 702,82 EUR",2025,3000,Benzina,Automata,SUV,14993,172
https://www.autovit.ro/autoturisme/anunt/volvo-xc-60-ver-t8-twin-engine-awd-momentum-pro-ID7HGLHe.html,Volvo XC 60 T8 Twin Engine AWD Momentum Pro,Volvo,XC 60 T8 Twin Engine AWD Momentum Pro,30 990 EUR,2019,80000,Hibrid Plug-In,Automata,SUV,19693,303
https://www.autovit.ro/autoturisme/anunt/toyota-yaris-ver-1-3-luna-ID7HI1Dj.html,Toyota Yaris 1.3 Luna,Toyota,Yaris 1.3 Luna,2 200 EUR,2025,250000,Benzina + GPL,Manuala,Masina de oras,12983,87
https://www.autovit.ro/autoturisme/anunt/mazda-6-ID7HHMRu.html,Mazda 6,Mazda,6,4 800 EUR,2012,263250,Benzina + GPL,Manuala,Sedan,19993,155
https://www.autovit.ro/autoturisme/anunt/ford-focus-ver-1-5-ecoblue-trend-edition-ID7HELXP.html,Ford Focus 1.5 EcoBlue Trend Edition,Ford,Focus 1.5 EcoBlue Trend Edition,9 450 EUR,2025,210100,Diesel,Manuala,Combi,14993,120
https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ID7HI7as.html,BMW Seria 3,BMW,Seria 3,11 800 EUR,2013,282000,Diesel,Automata,Sedan,19953,184
https://www.autovit.ro/autoturisme/anunt/ford-transit-ver-330-l2h2-va-trend-ID7HGW82.html,Ford Transit 330 L2H2 VA Trend,Ford,Transit 330 L2H2 VA Trend,14 350 EUR,2019,221000,Diesel,Manuala,Monovolum,19963,105
https://www.autovit.ro/autoturisme/anunt/maserati-grecale-ID7HvaaN.html,Maserati Grecale,Maserati,Grecale,63 980 EUR,2025,36000,Benzina,Automata,SUV,19953,300
https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ver-1-5d-114cp-2wd-acenta-ID7HHXfQ.html,Nissan Qashqai 1.5D 114CP 2WD Acenta,Nissan,Qashqai 1.5D 114CP 2WD Acenta,12 899 EUR,2020,231000,Diesel,Manuala,SUV,14613,114
https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ver-variant-2-0-tdi-dsg-r-executive-ID7HqSuu.html,Volkswagen Passat Variant 2.0 TDI DSG R Executive,Volkswagen,Passat Variant 2.0 TDI DSG R Executive,26 015 EUR,2021,111958,Diesel,Automata,Sedan,19683,150
https://www.autovit.ro/autoturisme/anunt/peugeot-5008-ver-1-2-puretech-turbo-s-s-gt-line-ID7HI7Ac.html,Peugeot 5008 1.2 Puretech Turbo s&s GT-Line,Peugeot,5008 1.2 Puretech Turbo s&s GT-Line,15 990 EUR,2019,140000,Benzina,Manuala,SUV,11993,130
https://www.autovit.ro/autoturisme/anunt/peugeot-208-ID7HGvWr.html,Peugeot 208,Peugeot,208,3 999 EUR,2025,168000,Benzina,Manuala,Masina de oras,11993,82
https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ver-320i-aut-sport-line-ID7HHFQi.html,BMW Seria 3 320i Aut. Sport Line,BMW,Seria 3 320i Aut. Sport Line,"27 989,72 EUR",2025,156000,Benzina,Automata,Sedan,19983,184
https://www.autovit.ro/autoturisme/anunt/peugeot-308-ver-bluehdi-fap-120-stop-start-active-ID7HGKqZ.html,Peugeot 308 BlueHDi FAP 120 Stop & Start Active,Peugeot,308 BlueHDi FAP 120 Stop & Start Active,7 499 EUR,2025,162122,Diesel,Manuala,Combi,15603,120
https://www.autovit.ro/autoturisme/anunt/ford-ranger-ver-pick-up-2-2-tdci-4x4-cabina-dubla-xlt-ID7HI7Ax.html,Ford Ranger Pick-Up 2.2 TDCi 4x4 Cabina Dubla XLT,Ford,Ranger Pick-Up 2.2 TDCi 4x4 Cabina Dubla XLT,28 000 EUR,2025,156000,Diesel,Manuala,SUV,21983,160
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-amg-gt-ver-53-4maticplus-mhev-ID7HxkuJ.html,Mercedes-Benz AMG GT 53 4MATIC+ MHEV,Mercedes-Benz,AMG GT 53 4MATIC+ MHEV,"112 899,99 EUR",2025,5500,Benzina,Automata,Coupe,29993,435
https://www.autovit.ro/autoturisme/anunt/ford-mondeo-ver-turnier-1-5-ecoboost-start-stopp-autom-titanium-ID7HGJch.html,Ford Mondeo Turnier 1.5 EcoBoost Start-Stopp Autom. Titanium,Ford,Mondeo Turnier 1.5 EcoBoost Start-Stopp Autom. Titanium,10 399 EUR,2017,147904,Benzina,Automata,Combi,14983,160
https://www.autovit.ro/autoturisme/anunt/ford-tourneo-custom-ver-320-l2h1-4x4-autm-titaniumx-ID7HrycC.html,Ford Tourneo Custom 320 L2H1 4x4 Autm. TitaniumX,Ford,Tourneo Custom 320 L2H1 4x4 Autm. TitaniumX,62 920 EUR,2025,1,Diesel,Automata,Monovolum,19963,170
https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-ver-1-5-etsi-dsg-mhev-life-ID7HFRYF.html,Volkswagen Tiguan 1.5 eTSI DSG MHEV Life,Volkswagen,Tiguan 1.5 eTSI DSG MHEV Life,36 447 EUR,2025,8,Benzina,Automata,SUV,14983,150
